"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 15:46:36 CST 2023","Mon Jul 31 15:46:40 CST 2023","4561","","test_10party_mult","Test_multchamet","","","用例149：10人交友房主播端关闭麦克风",""
"passed","Mon Jul 31 15:42:37 CST 2023","Mon Jul 31 15:42:57 CST 2023","19752","","test_10party_mult","Test_multchamet","","","用例124：主播端群聊页面发送拍摄图片",""
"passed","Mon Jul 31 15:18:02 CST 2023","Mon Jul 31 15:18:07 CST 2023","4929","","test_10party_mult","Test_multchamet","","","用例41：主播端同意观众上麦申请",""
"passed","Mon Jul 31 15:35:27 CST 2023","Mon Jul 31 15:35:42 CST 2023","15479","","test_10party_mult","Test_multchamet","","","用例90：主播私聊界面发送相册照片",""
"passed","Mon Jul 31 15:21:53 CST 2023","Mon Jul 31 15:21:54 CST 2023","1683","","test_10party_mult","Test_multchamet","","","用例53：嘉宾查看是否被禁言",""
"passed","Mon Jul 31 15:37:42 CST 2023","Mon Jul 31 15:37:43 CST 2023","1013","","test_10party_mult","Test_multchamet","","","用例100：主播端检查私聊页面送礼",""
"passed","Mon Jul 31 15:31:20 CST 2023","Mon Jul 31 15:33:39 CST 2023","139381","","test_10party_mult","Test_multchamet","","","用例74：观众给主播在交友房发送私聊文本消息",""
"passed","Mon Jul 31 15:13:09 CST 2023","Mon Jul 31 15:14:20 CST 2023","71390","","test_10party_mult","Test_multchamet","","","用例14：观众进入10人交友房",""
"passed","Mon Jul 31 15:14:40 CST 2023","Mon Jul 31 15:14:41 CST 2023","765","","test_10party_mult","Test_multchamet","","","用例21：观众端查看主播端发言",""
"passed","Mon Jul 31 15:46:15 CST 2023","Mon Jul 31 15:46:31 CST 2023","15827","","test_10party_mult","Test_multchamet","","","用例146：10人交友房观众端充值",""
"passed","Mon Jul 31 15:45:37 CST 2023","Mon Jul 31 15:45:40 CST 2023","2823","","test_10party_mult","Test_multchamet","","","用例139：主播端打开游戏页面查看游戏类型",""
"passed","Mon Jul 31 15:19:27 CST 2023","Mon Jul 31 15:19:35 CST 2023","7781","","test_10party_mult","Test_multchamet","","","用例49：主播端同意观众上麦申请(右上角列表)",""
"passed","Mon Jul 31 15:14:41 CST 2023","Mon Jul 31 15:14:47 CST 2023","6032","","test_10party_mult","Test_multchamet","","","用例22：交友房观众端发言",""
"broken","Mon Jul 31 15:38:27 CST 2023","Mon Jul 31 15:39:51 CST 2023","83474","","test_10party_mult","Test_multchamet","","","用例102：主播在交友房给观众送礼物",""
"passed","Mon Jul 31 15:46:09 CST 2023","Mon Jul 31 15:46:15 CST 2023","6456","","test_10party_mult","Test_multchamet","","","用例145：10人交友房观众端打开充值页面",""
"passed","Mon Jul 31 15:42:37 CST 2023","Mon Jul 31 15:42:37 CST 2023","173","","test_10party_mult","Test_multchamet","","","用例123：主播端群聊页面检查拍摄图片",""
"passed","Mon Jul 31 15:44:24 CST 2023","Mon Jul 31 15:44:25 CST 2023","643","","test_10party_mult","Test_multchamet","","","用例133：主播端群聊页面检查送礼消息",""
"passed","Mon Jul 31 15:28:11 CST 2023","Mon Jul 31 15:28:11 CST 2023","293","","test_10party_mult","Test_multchamet","","","用例66：主播检查是否收到观众的礼物",""
"passed","Mon Jul 31 15:12:40 CST 2023","Mon Jul 31 15:12:45 CST 2023","4387","","test_10party_mult","Test_multchamet","","","用例7：刷新交友房卡片页",""
"failed","Mon Jul 31 15:14:20 CST 2023","Mon Jul 31 15:14:31 CST 2023","11013","","test_10party_mult","Test_multchamet","","","用例15：观众进入交友房进场座驾",""
"passed","Mon Jul 31 15:40:55 CST 2023","Mon Jul 31 15:40:58 CST 2023","2863","","test_10party_mult","Test_multchamet","","","用例110：主播在交友房群聊中发送消息",""
"passed","Mon Jul 31 15:23:14 CST 2023","Mon Jul 31 15:23:20 CST 2023","5477","","test_10party_mult","Test_multchamet","","","用例58：主播端检查观众是否成功上麦",""
"passed","Mon Jul 31 15:33:44 CST 2023","Mon Jul 31 15:33:44 CST 2023","122","","test_10party_mult","Test_multchamet","","","用例77：观众查看是否收到消息",""
"passed","Mon Jul 31 15:42:19 CST 2023","Mon Jul 31 15:42:19 CST 2023","168","","test_10party_mult","Test_multchamet","","","用例121：主播端群聊页面检查相册图片",""
"passed","Mon Jul 31 15:15:38 CST 2023","Mon Jul 31 15:15:41 CST 2023","2806","","test_10party_mult","Test_multchamet","","","用例30：主播端打开送礼物弹窗",""
"passed","Mon Jul 31 15:36:34 CST 2023","Mon Jul 31 15:36:47 CST 2023","12537","","test_10party_mult","Test_multchamet","","","用例97：主播私聊界面发拨打语音聊天",""
"passed","Mon Jul 31 15:23:20 CST 2023","Mon Jul 31 15:23:51 CST 2023","31524","","test_10party_mult","Test_multchamet","","","用例59：主播邀请观众上麦，观众关闭上麦邀请",""
"passed","Mon Jul 31 15:46:31 CST 2023","Mon Jul 31 15:46:36 CST 2023","4421","","test_10party_mult","Test_multchamet","","","用例147：10人交友房主播端打开充值页面",""
"passed","Mon Jul 31 15:35:05 CST 2023","Mon Jul 31 15:35:06 CST 2023","746","","test_10party_mult","Test_multchamet","","","用例85：观众查看是否收到Facebook表情",""
"passed","Mon Jul 31 15:40:40 CST 2023","Mon Jul 31 15:40:40 CST 2023","369","","test_10party_mult","Test_multchamet","","","用例105：观众检查私信接收",""
"passed","Mon Jul 31 15:40:58 CST 2023","Mon Jul 31 15:41:16 CST 2023","18386","","test_10party_mult","Test_multchamet","","","用例112：观众端群聊页面发送chamet表情",""
"passed","Mon Jul 31 15:36:17 CST 2023","Mon Jul 31 15:36:34 CST 2023","17448","","test_10party_mult","Test_multchamet","","","用例96：观众私聊界面发拨打视频聊天",""
"passed","Mon Jul 31 15:12:19 CST 2023","Mon Jul 31 15:12:19 CST 2023","389","","test_10party_mult","Test_multchamet","","","用例1：主播进入交友房预览页",""
"passed","Mon Jul 31 15:18:07 CST 2023","Mon Jul 31 15:18:07 CST 2023","591","","test_10party_mult","Test_multchamet","","","用例42：观众端查看是否成功上麦",""
"passed","Mon Jul 31 15:18:07 CST 2023","Mon Jul 31 15:18:20 CST 2023","12221","","test_10party_mult","Test_multchamet","","","用例43：嘉宾端打开个人主页浮窗",""
"passed","Mon Jul 31 15:47:19 CST 2023","Mon Jul 31 15:47:23 CST 2023","4507","","test_10party_mult","Test_multchamet","","","用例155：观众端下滑动交友房",""
"passed","Mon Jul 31 15:44:25 CST 2023","Mon Jul 31 15:45:27 CST 2023","61701","","test_10party_mult","Test_multchamet","","","用例134：主播端群聊页面送礼",""
